cidade,nome_estado,long,lat,alt,geometry,estado
ijui,rio grande do sul,-53.918066835708,-28.3885365409849,311.71309,POINT (-53.918066835708004 -28.388536540984898),rs
ilopolis,rio grande do sul,-52.1221574946372,-28.9291527317996,683.443463,POINT (-52.12215749463723 -28.9291527317996),rs
imbe,rio grande do sul,-50.1305799407181,-29.97477782067,3.08104,POINT (-50.13057994071811 -29.974777820670003),rs
imigrante,rio grande do sul,-51.7701905100744,-29.3521581197828,91.039125,POINT (-51.77019051007443 -29.3521581197828),rs
independencia,rio grande do sul,-54.1881083345896,-27.8473315580669,379.292586,POINT (-54.18810833458961 -27.84733155806685),rs
inhacora,rio grande do sul,-54.012545591408,-27.8804544583429,398.484614,POINT (-54.012545591407985 -27.880454458342847),rs
ipe,rio grande do sul,-51.2799101922001,-28.8183280318304,756.792518,POINT (-51.279910192200106 -28.818328031830347),rs
ipiranga do sul,rio grande do sul,-52.4250606441447,-27.9359842848544,627.664187,POINT (-52.4250606441447 -27.935984284854346),rs
irai,rio grande do sul,-53.2642960185149,-27.1922819750184,229.495684,POINT (-53.26429601851491 -27.192281975018393),rs
itaara,rio grande do sul,-53.7578492490045,-29.6028879547439,437.046869,POINT (-53.75784924900447 -29.602887954743846),rs
itacurubi,rio grande do sul,-55.2327232640516,-28.802205033087,165.803751,POINT (-55.23272326405162 -28.802205033086945),rs
itapuca,rio grande do sul,-52.1723668452035,-28.7802957029811,773.381904,POINT (-52.17236684520344 -28.780295702981046),rs
itaqui,rio grande do sul,-56.5571334970304,-29.1286368990609,62.084645,POINT (-56.55713349703035 -29.128636899060865),rs
itati,rio grande do sul,-50.1017822613948,-29.5002484954756,26.604378,POINT (-50.101782261394746 -29.500248495475596),rs
itatiba do sul,rio grande do sul,-52.4524432547055,-27.3832919400558,700.539937,POINT (-52.452443254705486 -27.3832919400558),rs
ivora,rio grande do sul,-53.5808856194398,-29.5195344843337,168.908176,POINT (-53.580885619439755 -29.519534484333693),rs
ivoti,rio grande do sul,-51.1595741943299,-29.5941565228625,127.931678,POINT (-51.159574194329906 -29.594156522862445),rs
jaboticaba,rio grande do sul,-53.2843894020471,-27.631222386294,533.264266,POINT (-53.28438940204714 -27.631222386294),rs
jacuizinho,rio grande do sul,-53.0565506587969,-29.0338163561117,300.623875,POINT (-53.05655065879694 -29.03381635611165),rs
jacutinga,rio grande do sul,-52.5431728064303,-27.7284936335667,560.644822,POINT (-52.54317280643034 -27.72849363356665),rs
jaguarao,rio grande do sul,-53.3775229153129,-32.563568668515,20.019821,POINT (-53.377522915312866 -32.56356866851495),rs
jaguari,rio grande do sul,-54.6938466713292,-29.4973467312154,115.822362,POINT (-54.69384667132917 -29.497346731215398),rs
jaquirana,rio grande do sul,-50.3580367222002,-28.8805675913494,950.455384,POINT (-50.35803672220016 -28.880567591349347),rs
jari,rio grande do sul,-54.219935820282,-29.2900810968405,428.456448,POINT (-54.21993582028203 -29.290081096840495),rs
joia,rio grande do sul,-54.1159648970211,-28.645623534628,338.427127,POINT (-54.115964897021044 -28.645623534627997),rs
julio de castilhos,rio grande do sul,-53.683099614611,-29.2264491192748,528.455771,POINT (-53.68309961461099 -29.22644911927475),rs
lagoa bonita do sul,rio grande do sul,-53.0169831807835,-29.4941314004424,590.266333,POINT (-53.0169831807835 -29.494131400442352),rs
lagoao,rio grande do sul,-52.7750289082597,-29.2243164011489,615.084896,POINT (-52.77502890825968 -29.224316401148897),rs
lagoa dos tres cantos,rio grande do sul,-52.8578352424045,-28.569468132747,484.464171,POINT (-52.8578352424045 -28.569468132746998),rs
lagoa vermelha,rio grande do sul,-51.5272285291447,-28.2088702462124,805.862284,POINT (-51.52722852914472 -28.20887024621235),rs
lajeado,rio grande do sul,-51.9678277005001,-29.465454402471,25.123987,POINT (-51.96782770050011 -29.465454402470996),rs
